Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered
Missouri,US,2020-04-03 22:46:37,1,0,0
South Dakota,US,2020-04-03 22:46:37,1,0,0
Illinois,US,2020-04-03 22:46:37,3,0,0
Idaho,US,2020-04-03 22:46:37,1,0,0
Idaho,US,2020-04-03 22:46:37,3,0,0
Arkansas,US,2020-04-03 22:46:37,1,0,0
Indiana,US,2020-04-03 22:46:37,38,0,0
Iowa,US,2020-04-03 22:46:37,2,0,0
Kentucky,US,2020-04-03 22:46:37,8,0,0
Missouri,US,2020-04-03 22:46:37,69,1,0
Louisiana,US,2020-04-03 22:46:37,95,2,0
Virginia,US,2020-04-03 22:46:37,8,0,0
Colorado,US,2020-04-03 22:46:37,132,2,0
Kansas,US,2020-04-03 22:46:37,3,0,0
Kentucky,US,2020-04-03 22:46:37,2,1,0
Texas,US,2020-04-03 22:46:37,10,1,0
Utah,US,2020-04-03 22:46:37,10,0,0
Kentucky,US,2020-04-03 22:46:37,4,1,0
Kentucky,US,2020-04-03 22:46:37,4,0,0
Kentucky,US,2020-04-03 22:46:37,1,0,0
Florida,US,2020-04-03 22:46:37,5,0,0
Pennsylvania,US,2020-04-03 22:46:37,9,0,0
Arkansas,US,2020-04-03 22:46:37,4,0,0
Tennessee,US,2020-04-03 22:46:37,21,0,0
Michigan,US,2020-04-03 22:46:37,6,0,0
Texas,US,2020-04-03 22:46:37,123,1,0
Texas,US,2020-04-03 22:46:37,72,5,0
Kentucky,US,2020-04-03 22:46:37,2,0,0
Kentucky,US,2020-04-03 22:46:37,2,0,0
Iowa,US,2020-04-03 22:46:37,1,0,0
Florida,US,2020-04-03 22:46:37,62,0,0
Massachusetts,US,2020-04-03 22:46:37,517,4,0
Rhode Island,US,2020-04-03 22:46:37,21,0,0
Virginia,US,2020-04-03 22:46:37,1,0,0
Montana,US,2020-04-03 22:46:37,3,0,0
South Dakota,US,2020-04-03 22:46:37,2,0,0
Georgia,US,2020-04-03 22:46:37,5,0,0
New York,US,2020-04-03 22:46:37,56,4,0
Colorado,US,2020-04-03 22:46:37,30,2,0
Florida,US,2020-04-03 22:46:37,1598,22,0
Indiana,US,2020-04-03 22:46:37,3,0,0
Minnesota,US,2020-04-03 22:46:37,2,0,0
Ohio,US,2020-04-03 22:46:37,3,1,0
South Dakota,US,2020-04-03 22:46:37,7,0,0
Texas,US,2020-04-03 22:46:37,4,0,0
Wisconsin,US,2020-04-03 22:46:37,24,0,0
North Carolina,US,2020-04-03 22:46:37,23,0,0
Virginia,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,12,1,0
Oklahoma,US,2020-04-03 22:46:37,3,0,0
Iowa,US,2020-04-03 22:46:37,3,0,0
Missouri,US,2020-04-03 22:46:37,8,0,0
Virginia,US,2020-04-03 22:46:37,3,0,0
Pennsylvania,US,2020-04-03 22:46:37,450,8,0
Virginia,US,2020-04-03 22:46:37,1,0,0
Nebraska,US,2020-04-03 22:46:37,9,1,0
Wisconsin,US,2020-04-03 22:46:37,2,0,0
Kentucky,US,2020-04-03 22:46:37,6,1,0
Georgia,US,2020-04-03 22:46:37,5,0,0
Alabama,US,2020-04-03 22:46:37,2,0,0
North Carolina,US,2020-04-03 22:46:37,31,1,0
Illinois,US,2020-04-03 22:46:37,2,0,0
Georgia,US,2020-04-03 22:46:37,8,0,0
North Carolina,US,2020-04-03 22:46:37,10,0,0
North Dakota,US,2020-04-03 22:46:37,2,0,0
North Dakota,US,2020-04-03 22:46:37,32,0,0
Texas,US,2020-04-03 22:46:37,1,0,0
New Jersey,US,2020-04-03 22:46:37,367,9,0
Texas,US,2020-04-03 22:46:37,4,0,0
Alabama,US,2020-04-03 22:46:37,1,0,0
Iowa,US,2020-04-03 22:46:37,1,0,0
Kansas,US,2020-04-03 22:46:37,7,0,0
Kentucky,US,2020-04-03 22:46:37,1,0,0
Missouri,US,2020-04-03 22:46:37,1,0,0
Ohio,US,2020-04-03 22:46:37,49,1,0
Pennsylvania,US,2020-04-03 22:46:37,75,2,0
California,US,2020-04-03 22:46:37,10,0,0
Georgia,US,2020-04-03 22:46:37,9,0,0
North Carolina,US,2020-04-03 22:46:37,58,1,0
West Virginia,US,2020-04-03 22:46:37,5,0,0
Utah,US,2020-04-03 22:46:37,15,0,0
Louisiana,US,2020-04-03 22:46:37,377,10,0
Oklahoma,US,2020-04-03 22:46:37,2,0,0
California,US,2020-04-03 22:46:37,3,0,0
Louisiana,US,2020-04-03 22:46:37,119,1,0
Louisiana,US,2020-04-03 22:46:37,1,0,0
Missouri,US,2020-04-03 22:46:37,1,0,0
North Carolina,US,2020-04-03 22:46:37,3,0,0
Texas,US,2020-04-03 22:46:37,2,0,0
Vermont,US,2020-04-03 22:46:37,4,0,0
Alabama,US,2020-04-03 22:46:37,18,0,0
Florida,US,2020-04-03 22:46:37,2,0,0
Georgia,US,2020-04-03 22:46:37,10,1,0
Michigan,US,2020-04-03 22:46:37,31,1,0
Mississippi,US,2020-04-03 22:46:37,4,0,0
South Carolina,US,2020-04-03 22:46:37,3,1,0
Texas,US,2020-04-03 22:46:37,8,0,0
Missouri,US,2020-04-03 22:46:37,18,0,0
Kentucky,US,2020-04-03 22:46:37,3,0,0
Wisconsin,US,2020-04-03 22:46:37,3,0,0
Maryland,US,2020-04-03 22:46:37,30,1,0
Idaho,US,2020-04-03 22:46:37,1,0,0
Pennsylvania,US,2020-04-03 22:46:37,4,0,0
Georgia,US,2020-04-03 22:46:37,6,0,0
Missouri,US,2020-04-03 22:46:37,19,1,0
New Jersey,US,2020-04-03 22:46:37,406,7,0
Pennsylvania,US,2020-04-03 22:46:37,1,0,0
Texas,US,2020-04-03 22:46:37,55,0,0
Texas,US,2020-04-03 22:46:37,1,0,0
Kentucky,US,2020-04-03 22:46:37,8,1,0
Tennessee,US,2020-04-03 22:46:37,4,0,0
Virginia,US,2020-04-03 22:46:37,2,0,0
Wyoming,US,2020-04-03 22:46:37,6,0,0
Oklahoma,US,2020-04-03 22:46:37,29,1,0
Georgia,US,2020-04-03 22:46:37,1,0,0
Tennessee,US,2020-04-03 22:46:37,4,0,0
Idaho,US,2020-04-03 22:46:37,79,1,0
Missouri,US,2020-04-03 22:46:37,15,0,0
New Jersey,US,2020-04-03 22:46:37,44,0,0
Montana,US,2020-04-03 22:46:37,1,0,0
Pennsylvania,US,2020-04-03 22:46:37,34,1,0
Utah,US,2020-04-03 22:46:37,1,0,0
Wyoming,US,2020-04-03 22:46:37,3,0,0
Minnesota,US,2020-04-03 22:46:37,5,0,0
Maryland,US,2020-04-03 22:46:37,4,0,0
Virginia,US,2020-04-03 22:46:37,1,0,0
Arkansas,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,143,2,0
Illinois,US,2020-04-03 22:46:37,4,1,0
Indiana,US,2020-04-03 22:46:37,2,0,0
Iowa,US,2020-04-03 22:46:37,1,0,0
Kentucky,US,2020-04-03 22:46:37,2,0,0
Maryland,US,2020-04-03 22:46:37,129,5,0
Mississippi,US,2020-04-03 22:46:37,5,0,0
New Hampshire,US,2020-04-03 22:46:37,14,0,0
Ohio,US,2020-04-03 22:46:37,5,0,0
Tennessee,US,2020-04-03 22:46:37,6,0,0
Virginia,US,2020-04-03 22:46:37,1,0,0
Nevada,US,2020-04-03 22:46:37,5,0,0
Missouri,US,2020-04-03 22:46:37,4,0,0
Oklahoma,US,2020-04-03 22:46:37,1,0,0
Tennessee,US,2020-04-03 22:46:37,3,0,0
North Carolina,US,2020-04-03 22:46:37,16,0,0
Minnesota,US,2020-04-03 22:46:37,10,0,0
Montana,US,2020-04-03 22:46:37,11,0,0
Indiana,US,2020-04-03 22:46:37,2,0,0
Michigan,US,2020-04-03 22:46:37,6,1,0
Minnesota,US,2020-04-03 22:46:37,1,0,0
Missouri,US,2020-04-03 22:46:37,21,1,0
Nebraska,US,2020-04-03 22:46:37,2,0,0
North Dakota,US,2020-04-03 22:46:37,46,1,0
Texas,US,2020-04-03 22:46:37,4,0,0
Idaho,US,2020-04-03 22:46:37,3,1,0
Texas,US,2020-04-03 22:46:37,9,0,0
North Carolina,US,2020-04-03 22:46:37,1,0,0
Louisiana,US,2020-04-03 22:46:37,6,1,0
North Carolina,US,2020-04-03 22:46:37,20,1,0
Georgia,US,2020-04-03 22:46:37,6,0,0
New York,US,2020-04-03 22:46:37,9,0,0
New York,US,2020-04-03 22:46:37,6,0,0
Maryland,US,2020-04-03 22:46:37,25,1,0
Iowa,US,2020-04-03 22:46:37,11,0,0
Missouri,US,2020-04-03 22:46:37,5,0,0
Pennsylvania,US,2020-04-03 22:46:37,32,0,0
Iowa,US,2020-04-03 22:46:37,10,0,0
Colorado,US,2020-04-03 22:46:37,18,2,0
Alabama,US,2020-04-03 22:46:37,80,5,0
Texas,US,2020-04-03 22:46:37,11,0,0
Illinois,US,2020-04-03 22:46:37,51,0,0
Ohio,US,2020-04-03 22:46:37,5,0,0
Missouri,US,2020-04-03 22:46:37,4,0,0
Maryland,US,2020-04-03 22:46:37,90,1,0
Virginia,US,2020-04-03 22:46:37,4,0,0
South Dakota,US,2020-04-03 22:46:37,1,0,0
South Carolina,US,2020-04-03 22:46:37,247,1,0
Michigan,US,2020-04-03 22:46:37,5,0,0
Florida,US,2020-04-03 22:46:37,43,1,0
Virginia,US,2020-04-03 22:46:37,17,0,0
Georgia,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,58,3,0
North Carolina,US,2020-04-03 22:46:37,19,0,0
Georgia,US,2020-04-03 22:46:37,2,0,0
Georgia,US,2020-04-03 22:46:37,3,0,0
Kansas,US,2020-04-03 22:46:37,2,0,0
New York,US,2020-04-03 22:46:37,9,1,0
New Mexico,US,2020-04-03 22:46:37,13,0,0
Tennessee,US,2020-04-03 22:46:37,11,0,0
Michigan,US,2020-04-03 22:46:37,6,0,0
Washington,US,2020-04-03 22:46:37,20,3,0
New York,US,2020-04-03 22:46:37,35,0,0
New York,US,2020-04-03 22:46:37,32,0,0
Alabama,US,2020-04-03 22:46:37,5,0,0
Georgia,US,2020-04-03 22:46:37,104,5,0
Kansas,US,2020-04-03 22:46:37,5,0,0
North Carolina,US,2020-04-03 22:46:37,11,1,0
Oklahoma,US,2020-04-03 22:46:37,7,0,0
South Carolina,US,2020-04-03 22:46:37,1,0,0
Texas,US,2020-04-03 22:46:37,6,0,0
Virginia,US,2020-04-03 22:46:37,50,0,0
New Hampshire,US,2020-04-03 22:46:37,8,0,0
Pennsylvania,US,2020-04-03 22:46:37,226,2,0
South Carolina,US,2020-04-03 22:46:37,7,0,0
Tennessee,US,2020-04-03 22:46:37,5,0,0
South Carolina,US,2020-04-03 22:46:37,10,0,0
Virginia,US,2020-04-03 22:46:37,89,0,0
Mississippi,US,2020-04-03 22:46:37,15,2,0
Arkansas,US,2020-04-03 22:46:37,2,0,0
Alabama,US,2020-04-03 22:46:37,15,0,0
Michigan,US,2020-04-03 22:46:37,1,0,0
Wisconsin,US,2020-04-03 22:46:37,14,0,0
Minnesota,US,2020-04-03 22:46:37,4,0,0
Vermont,US,2020-04-03 22:46:37,199,4,0
Alabama,US,2020-04-03 22:46:37,4,0,0
Mississippi,US,2020-04-03 22:46:37,7,0,0
Oklahoma,US,2020-04-03 22:46:37,1,0,0
North Carolina,US,2020-04-03 22:46:37,1,0,0
Illinois,US,2020-04-03 22:46:37,17,2,0
Kentucky,US,2020-04-03 22:46:37,7,0,0
Missouri,US,2020-04-03 22:46:37,12,0,0
New Mexico,US,2020-04-03 22:46:37,11,0,0
Florida,US,2020-04-03 22:46:37,28,2,0
Oregon,US,2020-04-03 22:46:37,66,3,0
Louisiana,US,2020-04-03 22:46:37,18,2,0
Mississippi,US,2020-04-03 22:46:37,1,0,0
Tennessee,US,2020-04-03 22:46:37,2,0,0
Washington,US,2020-04-03 22:46:37,8,0,0
Michigan,US,2020-04-03 22:46:37,2,0,0
South Carolina,US,2020-04-03 22:46:37,34,1,0
Pennsylvania,US,2020-04-03 22:46:37,4,0,0
Arkansas,US,2020-04-03 22:46:37,27,0,0
Illinois,US,2020-04-03 22:46:37,2,0,0
Indiana,US,2020-04-03 22:46:37,55,2,0
Kentucky,US,2020-04-03 22:46:37,8,0,0
Nevada,US,2020-04-03 22:46:37,1279,39,0
Ohio,US,2020-04-03 22:46:37,7,0,0
South Dakota,US,2020-04-03 22:46:37,1,0,0
Washington,US,2020-04-03 22:46:37,137,8,0
Wisconsin,US,2020-04-03 22:46:37,6,0,0
Alabama,US,2020-04-03 22:46:37,3,0,0
Georgia,US,2020-04-03 22:46:37,57,8,0
Mississippi,US,2020-04-03 22:46:37,4,0,0
Virginia,US,2020-04-03 22:46:37,2,0,0
Oregon,US,2020-04-03 22:46:37,4,0,0
Alabama,US,2020-04-03 22:46:37,8,0,0
Florida,US,2020-04-03 22:46:37,69,6,0
Georgia,US,2020-04-03 22:46:37,7,0,0
Indiana,US,2020-04-03 22:46:37,2,0,0
Iowa,US,2020-04-03 22:46:37,2,0,0
Kansas,US,2020-04-03 22:46:37,1,0,0
Minnesota,US,2020-04-03 22:46:37,8,0,0
Mississippi,US,2020-04-03 22:46:37,7,0,0
Missouri,US,2020-04-03 22:46:37,23,0,0
North Carolina,US,2020-04-03 22:46:37,3,0,0
South Dakota,US,2020-04-03 22:46:37,3,0,0
Tennessee,US,2020-04-03 22:46:37,1,0,0
Texas,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,195,6,0
Iowa,US,2020-04-03 22:46:37,3,0,0
Colorado,US,2020-04-03 22:46:37,6,0,0
Pennsylvania,US,2020-04-03 22:46:37,5,0,0
Minnesota,US,2020-04-03 22:46:37,2,0,0
Alabama,US,2020-04-03 22:46:37,7,0,0
Arkansas,US,2020-04-03 22:46:37,64,2,0
Ohio,US,2020-04-03 22:46:37,17,1,0
Arkansas,US,2020-04-03 22:46:37,5,0,0
North Carolina,US,2020-04-03 22:46:37,10,0,0
Oklahoma,US,2020-04-03 22:46:37,130,7,0
Georgia,US,2020-04-03 22:46:37,2,0,0
Illinois,US,2020-04-03 22:46:37,8,0,0
Indiana,US,2020-04-03 22:46:37,3,0,0
Iowa,US,2020-04-03 22:46:37,15,0,0
Michigan,US,2020-04-03 22:46:37,49,1,0
Missouri,US,2020-04-03 22:46:37,6,0,0
New York,US,2020-04-03 22:46:37,30,0,0
Ohio,US,2020-04-03 22:46:37,6,0,0
Pennsylvania,US,2020-04-03 22:46:37,1,0,0
Kansas,US,2020-04-03 22:46:37,1,0,0
Mississippi,US,2020-04-03 22:46:37,26,0,0
Georgia,US,2020-04-03 22:46:37,381,18,0
Arizona,US,2020-04-03 22:46:37,5,0,0
Tennessee,US,2020-04-03 22:46:37,1,0,0
Arizona,US,2020-04-03 22:46:37,175,5,0
South Dakota,US,2020-04-03 22:46:37,8,0,0
Alabama,US,2020-04-03 22:46:37,5,0,0
Georgia,US,2020-04-03 22:46:37,15,0,0
Tennessee,US,2020-04-03 22:46:37,3,0,0
Kansas,US,2020-04-03 22:46:37,18,1,0
Alabama,US,2020-04-03 22:46:37,5,0,0
Missouri,US,2020-04-03 22:46:37,25,0,0
Nebraska,US,2020-04-03 22:46:37,1,0,0
South Carolina,US,2020-04-03 22:46:37,6,0,0
Florida,US,2020-04-03 22:46:37,203,2,0
Texas,US,2020-04-03 22:46:37,227,1,0
Texas,US,2020-04-03 22:46:37,4,0,0
Georgia,US,2020-04-03 22:46:37,34,2,0
Arkansas,US,2020-04-03 22:46:37,1,0,0
Florida,US,2020-04-03 22:46:37,4,0,0
Georgia,US,2020-04-03 22:46:37,32,0,0
New York,US,2020-04-03 22:46:37,51,2,0
Oregon,US,2020-04-03 22:46:37,1,0,0
Pennsylvania,US,2020-04-03 22:46:37,15,0,0
Washington,US,2020-04-03 22:46:37,1,0,0
Wisconsin,US,2020-04-03 22:46:37,18,0,0
Ohio,US,2020-04-03 22:46:37,26,3,0
North Carolina,US,2020-04-03 22:46:37,5,0,0
California,US,2020-04-03 22:46:37,1,0,0
Texas,US,2020-04-03 22:46:37,18,2,0
Oklahoma,US,2020-04-03 22:46:37,33,0,0
Texas,US,2020-04-03 22:46:37,1,0,0
Louisiana,US,2020-04-03 22:46:37,10,1,0
Alabama,US,2020-04-03 22:46:37,1,0,0
California,US,2020-04-03 22:46:37,307,3,0
Wyoming,US,2020-04-03 22:46:37,3,0,0
Arkansas,US,2020-04-03 22:46:37,1,1,0
Georgia,US,2020-04-03 22:46:37,1,0,0
Illinois,US,2020-04-03 22:46:37,6111,141,0
Missouri,US,2020-04-03 22:46:37,2,0,0
Alabama,US,2020-04-03 22:46:37,6,0,0
Mississippi,US,2020-04-03 22:46:37,11,0,0
New York,US,2020-04-03 22:46:37,14,0,0
Texas,US,2020-04-03 22:46:37,2,0,0
Ohio,US,2020-04-03 22:46:37,10,0,0
Colorado,US,2020-04-03 22:46:37,3,0,0
Oklahoma,US,2020-04-03 22:46:37,4,0,0
Minnesota,US,2020-04-03 22:46:37,5,0,0
Alabama,US,2020-04-03 22:46:37,4,0,0
Mississippi,US,2020-04-03 22:46:37,4,0,0
Virginia,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,53,2,0
Kansas,US,2020-04-03 22:46:37,1,0,0
Washington,US,2020-04-03 22:46:37,18,0,0
Oklahoma,US,2020-04-03 22:46:37,2,0,0
Arkansas,US,2020-04-03 22:46:37,14,0,0
Texas,US,2020-04-03 22:46:37,2,0,0
North Carolina,US,2020-04-03 22:46:37,13,0,0
Arkansas,US,2020-04-03 22:46:37,1,0,0
Illinois,US,2020-04-03 22:46:37,1,0,0
Indiana,US,2020-04-03 22:46:37,3,0,0
Iowa,US,2020-04-03 22:46:37,4,0,0
Kansas,US,2020-04-03 22:46:37,4,1,0
Michigan,US,2020-04-03 22:46:37,1,0,0
Missouri,US,2020-04-03 22:46:37,1,0,0
Ohio,US,2020-04-03 22:46:37,7,0,0
Pennsylvania,US,2020-04-03 22:46:37,5,0,0
Wisconsin,US,2020-04-03 22:46:37,1,0,0
Oklahoma,US,2020-04-03 22:46:37,39,1,0
Alabama,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,23,0,0
Arkansas,US,2020-04-03 22:46:37,37,0,0
Oregon,US,2020-04-03 22:46:37,1,0,0
Arkansas,US,2020-04-03 22:46:37,1,0,0
Minnesota,US,2020-04-03 22:46:37,3,0,0
Colorado,US,2020-04-03 22:46:37,1,1,0
Alabama,US,2020-04-03 22:46:37,15,1,0
Virginia,US,2020-04-03 22:46:37,7,0,0
Illinois,US,2020-04-03 22:46:37,1,0,0
Maine,US,2020-04-03 22:46:37,222,5,0
New Jersey,US,2020-04-03 22:46:37,36,1,0
North Carolina,US,2020-04-03 22:46:37,35,0,0
Pennsylvania,US,2020-04-03 22:46:37,45,2,0
Tennessee,US,2020-04-03 22:46:37,22,0,0
Virginia,US,2020-04-03 22:46:37,1,0,0
Nebraska,US,2020-04-03 22:46:37,1,0,0
North Carolina,US,2020-04-03 22:46:37,2,0,0
New Mexico,US,2020-04-03 22:46:37,6,0,0
Colorado,US,2020-04-03 22:46:37,1,0,0
Idaho,US,2020-04-03 22:46:37,2,0,0
Oklahoma,US,2020-04-03 22:46:37,5,0,0
Ohio,US,2020-04-03 22:46:37,780,13,0
Georgia,US,2020-04-03 22:46:37,1,1,0
Minnesota,US,2020-04-03 22:46:37,54,0,0
Alabama,US,2020-04-03 22:46:37,1,0,0
Alabama,US,2020-04-03 22:46:37,7,0,0
Iowa,US,2020-04-03 22:46:37,33,0,0
Texas,US,2020-04-03 22:46:37,921,17,0
Wisconsin,US,2020-04-03 22:46:37,252,5,0
Virginia,US,2020-04-03 22:46:37,9,0,0
North Carolina,US,2020-04-03 22:46:37,3,0,0
Ohio,US,2020-04-03 22:46:37,28,1,0
South Carolina,US,2020-04-03 22:46:37,15,0,0
Pennsylvania,US,2020-04-03 22:46:37,79,1,0
North Carolina,US,2020-04-03 22:46:37,51,0,0
Tennessee,US,2020-04-03 22:46:37,685,6,0
North Carolina,US,2020-04-03 22:46:37,12,2,0
Kentucky,US,2020-04-03 22:46:37,34,1,0
Utah,US,2020-04-03 22:46:37,122,1,0
South Dakota,US,2020-04-03 22:46:37,3,0,0
Georgia,US,2020-04-03 22:46:37,13,0,0
Nebraska,US,2020-04-03 22:46:37,1,0,0
Texas,US,2020-04-03 22:46:37,5,0,0
Louisiana,US,2020-04-03 22:46:37,46,2,0
Illinois,US,2020-04-03 22:46:37,1,0,0
Alabama,US,2020-04-03 22:46:37,10,0,0
Georgia,US,2020-04-03 22:46:37,448,8,0
Illinois,US,2020-04-03 22:46:37,16,0,0
Indiana,US,2020-04-03 22:46:37,3,0,0
Missouri,US,2020-04-03 22:46:37,1,0,0
Tennessee,US,2020-04-03 22:46:37,5,0,0
Florida,US,2020-04-03 22:46:37,9,1,0
Mississippi,US,2020-04-03 22:46:37,111,1,0
Texas,US,2020-04-03 22:46:37,6,0,0
Texas,US,2020-04-03 22:46:37,3,0,0
Indiana,US,2020-04-03 22:46:37,25,1,0
Georgia,US,2020-04-03 22:46:37,12,0,0
Indiana,US,2020-04-03 22:46:37,70,4,0
Montana,US,2020-04-03 22:46:37,3,0,0
Ohio,US,2020-04-03 22:46:37,7,0,0
California,US,2020-04-03 22:46:37,1,0,0
Indiana,US,2020-04-03 22:46:37,30,1,0
New York,US,2020-04-03 22:46:37,24,1,0
Ohio,US,2020-04-03 22:46:37,61,1,0
Oklahoma,US,2020-04-03 22:46:37,11,0,0
Pennsylvania,US,2020-04-03 22:46:37,542,10,0
Colorado,US,2020-04-03 22:46:37,1,0,0
Michigan,US,2020-04-03 22:46:37,5,0,0
Texas,US,2020-04-03 22:46:37,273,6,0
Colorado,US,2020-04-03 22:46:37,643,11,0
Iowa,US,2020-04-03 22:46:37,1,0,0
Oregon,US,2020-04-03 22:46:37,36,0,0
Arkansas,US,2020-04-03 22:46:37,2,0,0
South Dakota,US,2020-04-03 22:46:37,1,0,0
Iowa,US,2020-04-03 22:46:37,1,0,0
Michigan,US,2020-04-03 22:46:37,1,1,0
Tennessee,US,2020-04-03 22:46:37,21,0,0
South Carolina,US,2020-04-03 22:46:37,1,0,0
District of Columbia,US,2020-04-03 22:46:37,757,15,0
North Dakota,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,5,0,0
Minnesota,US,2020-04-03 22:46:37,10,0,0
Nebraska,US,2020-04-03 22:46:37,5,0,0
Wisconsin,US,2020-04-03 22:46:37,14,0,0
New Mexico,US,2020-04-03 22:46:37,23,0,0
Kansas,US,2020-04-03 22:46:37,1,0,0
Texas,US,2020-04-03 22:46:37,5,0,0
Georgia,US,2020-04-03 22:46:37,12,0,0
Wisconsin,US,2020-04-03 22:46:37,2,0,0
Maryland,US,2020-04-03 22:46:37,1,0,0
South Carolina,US,2020-04-03 22:46:37,36,0,0
Georgia,US,2020-04-03 22:46:37,560,30,0
Colorado,US,2020-04-03 22:46:37,171,1,0
Georgia,US,2020-04-03 22:46:37,71,4,0
Illinois,US,2020-04-03 22:46:37,9,0,0
Kansas,US,2020-04-03 22:46:37,31,0,0
Minnesota,US,2020-04-03 22:46:37,1,0,0
Nebraska,US,2020-04-03 22:46:37,124,1,0
Nevada,US,2020-04-03 22:46:37,7,0,0
Oregon,US,2020-04-03 22:46:37,9,0,0
Washington,US,2020-04-03 22:46:37,6,0,0
Wisconsin,US,2020-04-03 22:46:37,7,0,0
Arkansas,US,2020-04-03 22:46:37,1,0,0
Illinois,US,2020-04-03 22:46:37,500,16,0
Indiana,US,2020-04-03 22:46:37,3,0,0
Iowa,US,2020-04-03 22:46:37,23,1,0
Utah,US,2020-04-03 22:46:37,1,0,0
Massachusetts,US,2020-04-03 22:46:37,16,0,0
Missouri,US,2020-04-03 22:46:37,6,0,0
North Dakota,US,2020-04-03 22:46:37,1,0,0
Wisconsin,US,2020-04-03 22:46:37,5,0,0
North Carolina,US,2020-04-03 22:46:37,4,0,0
North Carolina,US,2020-04-03 22:46:37,159,0,0
New York,US,2020-04-03 22:46:37,809,5,0
Florida,US,2020-04-03 22:46:37,323,9,0
Tennessee,US,2020-04-03 22:46:37,5,0,0
Colorado,US,2020-04-03 22:46:37,314,4,0
Georgia,US,2020-04-03 22:46:37,48,1,0
Louisiana,US,2020-04-03 22:46:37,389,13,0
Louisiana,US,2020-04-03 22:46:37,1,0,0
Louisiana,US,2020-04-03 22:46:37,19,0,0
Texas,US,2020-04-03 22:46:37,3,0,0
Michigan,US,2020-04-03 22:46:37,47,2,0
Wisconsin,US,2020-04-03 22:46:37,16,0,0
Texas,US,2020-04-03 22:46:37,22,0,0
New Mexico,US,2020-04-03 22:46:37,4,1,0
North Dakota,US,2020-04-03 22:46:37,1,0,0
North Carolina,US,2020-04-03 22:46:37,4,0,0
South Carolina,US,2020-04-03 22:46:37,5,0,0
Kentucky,US,2020-04-03 22:46:37,2,0,0
Georgia,US,2020-04-03 22:46:37,6,0,0
Illinois,US,2020-04-03 22:46:37,1,0,0
California,US,2020-04-03 22:46:37,19,0,0
Colorado,US,2020-04-03 22:46:37,340,16,0
Texas,US,2020-04-03 22:46:37,85,0,0
Colorado,US,2020-04-03 22:46:37,5,0,0
Georgia,US,2020-04-03 22:46:37,1,0,0
Indiana,US,2020-04-03 22:46:37,29,3,0
Nevada,US,2020-04-03 22:46:37,7,0,0
Texas,US,2020-04-03 22:46:37,27,1,0
Alabama,US,2020-04-03 22:46:37,19,0,0
Idaho,US,2020-04-03 22:46:37,9,0,0
Georgia,US,2020-04-03 22:46:37,1,0,0
Utah,US,2020-04-03 22:46:37,1,0,0
Michigan,US,2020-04-03 22:46:37,6,2,0
Virginia,US,2020-04-03 22:46:37,1,0,0
Texas,US,2020-04-03 22:46:37,9,1,0
New York,US,2020-04-03 22:46:37,734,19,0
Ohio,US,2020-04-03 22:46:37,6,1,0
Pennsylvania,US,2020-04-03 22:46:37,17,0,0
Alabama,US,2020-04-03 22:46:37,2,0,0
Florida,US,2020-04-03 22:46:37,113,0,0
Massachusetts,US,2020-04-03 22:46:37,1238,23,0
New Jersey,US,2020-04-03 22:46:37,3067,118,0
New York,US,2020-04-03 22:46:37,7,0,0
Alabama,US,2020-04-03 22:46:37,19,2,0
Louisiana,US,2020-04-03 22:46:37,18,0,0
Alaska,US,2020-04-03 22:46:37,42,0,0
Virginia,US,2020-04-03 22:46:37,372,2,0
Connecticut,US,2020-04-03 22:46:37,2716,75,0
Ohio,US,2020-04-03 22:46:37,32,0,0
South Carolina,US,2020-04-03 22:46:37,8,0,0
South Dakota,US,2020-04-03 22:46:37,1,0,0
Texas,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,8,0,0
Texas,US,2020-04-03 22:46:37,2,0,0
Minnesota,US,2020-04-03 22:46:37,3,0,0
South Dakota,US,2020-04-03 22:46:37,1,0,0
Arkansas,US,2020-04-03 22:46:37,40,1,0
Virginia,US,2020-04-03 22:46:37,9,0,0
Alabama,US,2020-04-03 22:46:37,1,0,0
Georgia,US,2020-04-03 22:46:37,58,4,0
Illinois,US,2020-04-03 22:46:37,2,0,0
Indiana,US,2020-04-03 22:46:37,13,3,0
Iowa,US,2020-04-03 22:46:37,3,0,0
Kentucky,US,2020-04-03 22:46:37,116,6,0
Ohio,US,2020-04-03 22:46:37,1,0,0
Pennsylvania,US,2020-04-03 22:46:37,20,1,0
Tennessee,US,2020-04-03 22:46:37,17,0,0
Texas,US,2020-04-03 22:46:37,10,0,0
Tennessee,US,2020-04-03 22:46:37,1,0,0
Washington,US,2020-04-03 22:46:37,1,0,0
Minnesota,US,2020-04-03 22:46:37,9,0,0
