Country_Region,Confirmed,Deaths,Last_Update,Latitude,Longitude,Province_State,Recovered
China,910.0,5.0,2020-02-13T13:33:01,30.6007,117.9249,Anhui,157.0
China,872.0,1.0,2020-02-13T01:13:08,27.0875,114.9042,Jiangxi,170.0
China,570.0,0.0,2020-02-13T10:33:23,33.1402,119.7889,Jiangsu,139.0
China,529.0,4.0,2020-02-13T23:23:05,29.4316,106.9123,Chongqing,128.0
China,509.0,2.0,2020-02-13T13:33:01,,,Shandong,105.0
China,451.0,1.0,2020-02-13T13:33:01,30.2638,102.8055,Sichuan,104.0
China,395.0,9.0,2020-02-13T12:13:06,47.1216,128.7382,Heilongjiang,33.0
China,366.0,3.0,2020-02-13T14:13:06,40.2374,116.2305,Beijing,69.0
China,315.0,1.0,2020-02-13T06:13:15,31.2192,121.4456,Shanghai,62.0
China,279.0,0.0,2020-02-13T10:33:23,26.4837,117.9249,Fujian,57.0
China,265.0,3.0,2020-02-13T10:33:23,37.8957,114.9042,Hebei,68.0
China,229.0,0.0,2020-02-13T10:33:23,35.394,109.188,Shaanxi,46.0
China,222.0,2.0,2020-02-13T00:23:10,23.7248,108.8076,Guangxi,33.0
China,157.0,4.0,2020-02-13T10:43:03,19.5664,109.9497,Hainan,30.0
China,156.0,0.0,2020-02-13T08:43:08,24.4753,101.3431,Yunnan,27.0
China,135.0,1.0,2020-02-13T10:33:23,26.843000000000004,107.2903,Guizhou,27.0
China,126.0,0.0,2020-02-13T23:23:05,,,Shanxi,36.0
China,119.0,3.0,2020-02-13T23:43:02,39.3434,117.3616,Tianjin,21.0
China,117.0,1.0,2020-02-13T14:33:02,41.9437,122.529,Liaoning,22.0
China,90.0,2.0,2020-02-13T15:53:03,35.7518,104.2861,Gansu,39.0
China,84.0,1.0,2020-02-13T13:33:01,43.152,126.4371,Jilin,24.0
China,64.0,0.0,2020-02-13T01:23:08,,,Ningxia,24.0
China,63.0,1.0,2020-02-13T10:33:23,,,Xinjiang,6.0
China,61.0,0.0,2020-02-13T01:23:08,43.3782,115.0595,Inner Mongolia,6.0
China,18.0,0.0,2020-02-13T08:43:08,35.7448,96.4077,Qinghai,11.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,54406.0,1457.0,2020-02-14T23:33:02,30.7378,112.2384,Hubei,4774.0
China,1261.0,2.0,2020-02-14T12:53:02,23.379,113.7633,Guangdong,362.0
China,1184.0,11.0,2020-02-14T12:53:02,34.2904,113.3824,Henan,357.0
China,1155.0,0.0,2020-02-14T14:13:15,29.1416,119.7889,Zhejiang,403.0
China,988.0,2.0,2020-02-14T09:23:04,27.6253,111.8569,Hunan,364.0
China,934.0,6.0,2020-02-14T12:53:02,30.6007,117.9249,Anhui,193.0
China,900.0,1.0,2020-02-14T01:13:06,27.0875,114.9042,Jiangxi,187.0
China,593.0,0.0,2020-02-14T10:03:03,33.1402,119.7889,Jiangsu,157.0
China,537.0,5.0,2020-02-14T23:33:02,29.4316,106.9123,Chongqing,152.0
China,523.0,2.0,2020-02-14T11:13:22,,,Shandong,136.0
China,463.0,1.0,2020-02-14T11:13:22,30.2638,102.8055,Sichuan,114.0
China,419.0,11.0,2020-02-14T13:23:07,47.1216,128.7382,Heilongjiang,47.0
China,372.0,3.0,2020-02-14T06:33:02,40.2374,116.2305,Beijing,80.0
China,318.0,1.0,2020-02-14T04:13:11,31.2192,121.4456,Shanghai,90.0
China,283.0,3.0,2020-02-14T11:13:22,37.8957,114.9042,Hebei,87.0
China,281.0,0.0,2020-02-14T11:13:22,26.4837,117.9249,Fujian,63.0
China,230.0,0.0,2020-02-14T12:53:02,35.394,109.188,Shaanxi,54.0
China,226.0,2.0,2020-02-14T15:23:02,23.7248,108.8076,Guangxi,36.0
China,162.0,0.0,2020-02-14T12:53:02,24.4753,101.3431,Yunnan,36.0
China,159.0,4.0,2020-02-14T15:23:02,19.5664,109.9497,Hainan,43.0
China,140.0,1.0,2020-02-14T01:53:02,26.843000000000004,107.2903,Guizhou,28.0
China,127.0,0.0,2020-02-14T23:23:04,,,Shanxi,38.0
China,120.0,3.0,2020-02-14T11:13:22,39.3434,117.3616,Tianjin,31.0
China,119.0,1.0,2020-02-14T15:23:02,41.9437,122.529,Liaoning,29.0
China,90.0,2.0,2020-02-13T15:53:03,35.7518,104.2861,Gansu,39.0
China,86.0,1.0,2020-02-14T00:43:02,43.152,126.4371,Jilin,25.0
China,67.0,0.0,2020-02-14T01:43:02,,,Ningxia,24.0
China,65.0,0.0,2020-02-14T02:03:08,43.3782,115.0595,Inner Mongolia,6.0
China,65.0,1.0,2020-02-14T01:13:06,,,Xinjiang,6.0
China,18.0,0.0,2020-02-13T08:43:08,35.7448,96.4077,Qinghai,11.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,56249.0,1596.0,2020-02-15T23:13:05,30.7378,112.2384,Hubei,5623.0
China,1294.0,2.0,2020-02-15T14:03:04,23.379,113.7633,Guangdong,410.0
China,1212.0,13.0,2020-02-15T12:13:08,34.2904,113.3824,Henan,391.0
China,1162.0,0.0,2020-02-15T11:23:17,29.1416,119.7889,Zhejiang,428.0
China,1001.0,2.0,2020-02-15T13:03:04,27.6253,111.8569,Hunan,425.0
China,950.0,6.0,2020-02-15T12:13:08,30.6007,117.9249,Anhui,221.0
China,913.0,1.0,2020-02-15T01:33:02,27.0875,114.9042,Jiangxi,210.0
China,604.0,0.0,2020-02-15T12:13:08,33.1402,119.7889,Jiangsu,186.0
China,544.0,5.0,2020-02-15T23:23:07,29.4316,106.9123,Chongqing,184.0
China,532.0,2.0,2020-02-15T11:23:17,,,Shandong,156.0
China,470.0,1.0,2020-02-15T08:43:03,30.2638,102.8055,Sichuan,119.0
China,425.0,11.0,2020-02-15T11:43:01,47.1216,128.7382,Heilongjiang,68.0
China,375.0,4.0,2020-02-15T09:53:01,40.2374,116.2305,Beijing,98.0
China,326.0,1.0,2020-02-15T03:13:06,31.2192,121.4456,Shanghai,124.0
China,291.0,3.0,2020-02-15T13:03:04,37.8957,114.9042,Hebei,101.0
China,285.0,0.0,2020-02-15T13:03:04,26.4837,117.9249,Fujian,71.0
China,235.0,2.0,2020-02-15T06:33:01,23.7248,108.8076,Guangxi,44.0
China,232.0,0.0,2020-02-15T12:13:08,35.394,109.188,Shaanxi,60.0
China,168.0,0.0,2020-02-15T06:33:01,24.4753,101.3431,Yunnan,42.0
China,162.0,4.0,2020-02-15T11:23:17,19.5664,109.9497,Hainan,39.0
China,143.0,1.0,2020-02-15T14:53:04,26.843000000000004,107.2903,Guizhou,41.0
China,128.0,0.0,2020-02-15T23:13:05,,,Shanxi,46.0
China,122.0,3.0,2020-02-15T13:43:01,39.3434,117.3616,Tianjin,37.0
China,119.0,1.0,2020-02-15T09:53:01,41.9437,122.529,Liaoning,31.0
China,90.0,2.0,2020-02-15T12:13:08,35.7518,104.2861,Gansu,49.0
China,88.0,1.0,2020-02-15T12:13:08,43.152,126.4371,Jilin,26.0
China,70.0,0.0,2020-02-15T08:43:03,,,Ningxia,33.0
China,70.0,1.0,2020-02-15T09:53:01,,,Xinjiang,10.0
China,68.0,0.0,2020-02-15T14:03:04,43.3782,115.0595,Inner Mongolia,7.0
China,18.0,0.0,2020-02-15T08:43:03,35.7448,96.4077,Qinghai,13.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,58182.0,1696.0,2020-02-16T23:53:01,30.7378,112.2384,Hubei,6639.0
China,1316.0,2.0,2020-02-16T12:03:06,23.379,113.7633,Guangdong,465.0
China,1231.0,13.0,2020-02-16T13:53:03,34.2904,113.3824,Henan,440.0
China,1167.0,0.0,2020-02-16T09:33:02,29.1416,119.7889,Zhejiang,456.0
China,1004.0,3.0,2020-02-16T13:13:04,27.6253,111.8569,Hunan,464.0
China,962.0,6.0,2020-02-16T08:33:02,30.6007,117.9249,Anhui,255.0
China,925.0,1.0,2020-02-16T10:03:06,27.0875,114.9042,Jiangxi,240.0
China,617.0,0.0,2020-02-16T09:33:02,33.1402,119.7889,Jiangsu,218.0
China,551.0,5.0,2020-02-16T23:53:01,29.4316,106.9123,Chongqing,207.0
China,537.0,2.0,2020-02-16T12:03:06,,,Shandong,173.0
China,481.0,3.0,2020-02-16T10:03:06,30.2638,102.8055,Sichuan,131.0
China,445.0,11.0,2020-02-16T13:53:03,47.1216,128.7382,Heilongjiang,79.0
China,380.0,4.0,2020-02-16T10:03:06,40.2374,116.2305,Beijing,108.0
China,328.0,1.0,2020-02-16T02:53:02,31.2192,121.4456,Shanghai,140.0
China,300.0,3.0,2020-02-16T12:03:06,37.8957,114.9042,Hebei,105.0
China,287.0,0.0,2020-02-16T12:03:06,26.4837,117.9249,Fujian,82.0
China,237.0,2.0,2020-02-16T12:03:06,23.7248,108.8076,Guangxi,49.0
China,236.0,0.0,2020-02-16T13:53:03,35.394,109.188,Shaanxi,71.0
China,171.0,0.0,2020-02-16T09:53:01,24.4753,101.3431,Yunnan,42.0
China,162.0,4.0,2020-02-16T12:03:06,19.5664,109.9497,Hainan,52.0
China,144.0,1.0,2020-02-16T09:13:09,26.843000000000004,107.2903,Guizhou,46.0
China,129.0,0.0,2020-02-16T23:53:01,,,Shanxi,50.0
China,124.0,3.0,2020-02-16T12:23:02,39.3434,117.3616,Tianjin,45.0
China,121.0,1.0,2020-02-16T12:03:06,41.9437,122.529,Liaoning,40.0
China,90.0,2.0,2020-02-16T13:53:03,35.7518,104.2861,Gansu,54.0
China,89.0,1.0,2020-02-16T10:03:06,43.152,126.4371,Jilin,30.0
China,71.0,1.0,2020-02-16T08:33:02,,,Xinjiang,12.0
China,70.0,0.0,2020-02-16T08:33:02,43.3782,115.0595,Inner Mongolia,8.0
China,70.0,0.0,2020-02-15T08:43:03,,,Ningxia,33.0
China,18.0,0.0,2020-02-15T08:43:03,35.7448,96.4077,Qinghai,13.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,59989.0,1789.0,2020-02-17T23:13:06,30.7378,112.2384,Hubei,7862.0
China,1322.0,4.0,2020-02-17T12:43:02,23.379,113.7633,Guangdong,524.0
China,1246.0,16.0,2020-02-17T14:53:02,34.2904,113.3824,Henan,509.0
China,1171.0,0.0,2020-02-17T11:23:06,29.1416,119.7889,Zhejiang,507.0
China,1006.0,3.0,2020-02-17T11:43:01,27.6253,111.8569,Hunan,498.0
China,973.0,6.0,2020-02-17T09:13:07,30.6007,117.9249,Anhui,280.0
China,930.0,1.0,2020-02-17T01:33:02,27.0875,114.9042,Jiangxi,275.0
China,626.0,0.0,2020-02-17T10:23:04,33.1402,119.7889,Jiangsu,258.0
China,553.0,5.0,2020-02-17T23:13:06,29.4316,106.9123,Chongqing,225.0
China,541.0,2.0,2020-02-17T11:03:06,,,Shandong,191.0
China,495.0,3.0,2020-02-17T13:13:09,30.2638,102.8055,Sichuan,156.0
China,457.0,11.0,2020-02-17T08:03:06,47.1216,128.7382,Heilongjiang,85.0
China,381.0,4.0,2020-02-17T01:23:02,40.2374,116.2305,Beijing,114.0
China,333.0,1.0,2020-02-17T23:53:02,31.2192,121.4456,Shanghai,161.0
China,301.0,3.0,2020-02-17T13:03:06,37.8957,114.9042,Hebei,122.0
China,290.0,0.0,2020-02-17T10:23:04,26.4837,117.9249,Fujian,90.0
China,240.0,0.0,2020-02-17T11:43:01,35.394,109.188,Shaanxi,79.0
China,238.0,2.0,2020-02-17T10:23:04,23.7248,108.8076,Guangxi,53.0
China,171.0,0.0,2020-02-17T10:23:04,24.4753,101.3431,Yunnan,47.0
China,163.0,4.0,2020-02-17T11:03:06,19.5664,109.9497,Hainan,59.0
China,146.0,1.0,2020-02-17T11:13:16,26.843000000000004,107.2903,Guizhou,57.0
China,130.0,0.0,2020-02-17T22:53:01,,,Shanxi,53.0
China,125.0,3.0,2020-02-17T12:43:02,39.3434,117.3616,Tianjin,46.0
China,121.0,1.0,2020-02-17T11:13:16,41.9437,122.529,Liaoning,43.0
China,91.0,2.0,2020-02-17T14:53:02,35.7518,104.2861,Gansu,58.0
China,89.0,1.0,2020-02-17T11:03:06,43.152,126.4371,Jilin,34.0
China,75.0,1.0,2020-02-17T01:53:01,,,Xinjiang,12.0
China,72.0,0.0,2020-02-17T02:03:06,43.3782,115.0595,Inner Mongolia,8.0
China,70.0,0.0,2020-02-17T11:03:06,,,Ningxia,35.0
China,18.0,0.0,2020-02-15T08:43:03,35.7448,96.4077,Qinghai,13.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,61682.0,1921.0,2020-02-18T23:13:11,30.7378,112.2384,Hubei,9128.0
China,1328.0,4.0,2020-02-18T13:43:02,23.379,113.7633,Guangdong,565.0
China,1257.0,19.0,2020-02-18T14:23:02,34.2904,113.3824,Henan,522.0
China,1172.0,0.0,2020-02-18T12:23:02,29.1416,119.7889,Zhejiang,535.0
China,1007.0,4.0,2020-02-18T13:43:02,27.6253,111.8569,Hunan,527.0
China,982.0,6.0,2020-02-18T13:43:02,30.6007,117.9249,Anhui,361.0
China,933.0,1.0,2020-02-18T01:33:01,27.0875,114.9042,Jiangxi,310.0
China,629.0,0.0,2020-02-18T12:33:02,33.1402,119.7889,Jiangsu,280.0
China,555.0,5.0,2020-02-18T23:23:03,29.4316,106.9123,Chongqing,254.0
China,543.0,3.0,2020-02-18T12:13:08,,,Shandong,211.0
China,508.0,3.0,2020-02-18T12:33:02,30.2638,102.8055,Sichuan,169.0
China,464.0,11.0,2020-02-18T11:03:12,47.1216,128.7382,Heilongjiang,111.0
China,387.0,4.0,2020-02-18T02:13:06,40.2374,116.2305,Beijing,122.0
China,333.0,1.0,2020-02-18T05:03:08,31.2192,121.4456,Shanghai,177.0
China,306.0,4.0,2020-02-18T23:53:01,37.8957,114.9042,Hebei,136.0
China,292.0,0.0,2020-02-18T09:43:08,26.4837,117.9249,Fujian,93.0
China,242.0,2.0,2020-02-18T12:33:02,23.7248,108.8076,Guangxi,69.0
China,240.0,0.0,2020-02-18T14:23:02,35.394,109.188,Shaanxi,89.0
China,172.0,0.0,2020-02-18T09:43:08,24.4753,101.3431,Yunnan,57.0
China,163.0,4.0,2020-02-18T10:43:02,19.5664,109.9497,Hainan,79.0
China,146.0,2.0,2020-02-18T13:33:02,26.843000000000004,107.2903,Guizhou,66.0
China,131.0,0.0,2020-02-18T23:23:03,,,Shanxi,61.0
China,128.0,3.0,2020-02-18T13:53:02,39.3434,117.3616,Tianjin,48.0
China,121.0,1.0,2020-02-18T12:53:02,41.9437,122.529,Liaoning,53.0
China,91.0,2.0,2020-02-18T14:53:02,35.7518,104.2861,Gansu,62.0
China,89.0,1.0,2020-02-18T07:43:02,43.152,126.4371,Jilin,36.0
China,76.0,1.0,2020-02-18T01:03:15,,,Xinjiang,12.0
China,73.0,0.0,2020-02-18T02:03:06,43.3782,115.0595,Inner Mongolia,8.0
China,70.0,0.0,2020-02-18T10:23:03,,,Ningxia,42.0
China,18.0,0.0,2020-02-18T07:43:02,35.7448,96.4077,Qinghai,15.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,62031.0,2029.0,2020-02-19T23:23:02,30.7378,112.2384,Hubei,10337.0
China,1331.0,5.0,2020-02-19T10:23:02,23.379,113.7633,Guangdong,606.0
China,1262.0,19.0,2020-02-19T12:13:08,34.2904,113.3824,Henan,573.0
China,1174.0,0.0,2020-02-19T11:33:02,29.1416,119.7889,Zhejiang,604.0
China,1008.0,4.0,2020-02-19T11:33:02,27.6253,111.8569,Hunan,561.0
China,986.0,6.0,2020-02-19T14:13:03,30.6007,117.9249,Anhui,413.0
China,934.0,1.0,2020-02-19T01:23:07,27.0875,114.9042,Jiangxi,362.0
China,631.0,0.0,2020-02-19T12:13:08,33.1402,119.7889,Jiangsu,318.0
China,560.0,5.0,2020-02-19T23:23:02,29.4316,106.9123,Chongqing,274.0
China,544.0,3.0,2020-02-19T12:03:07,,,Shandong,231.0
China,514.0,3.0,2020-02-19T13:53:02,30.2638,102.8055,Sichuan,188.0
China,470.0,12.0,2020-02-19T11:03:08,47.1216,128.7382,Heilongjiang,120.0
China,393.0,4.0,2020-02-19T04:53:02,40.2374,116.2305,Beijing,145.0
China,333.0,2.0,2020-02-19T04:43:02,31.2192,121.4456,Shanghai,186.0
China,306.0,4.0,2020-02-19T13:23:02,37.8957,114.9042,Hebei,152.0
China,293.0,0.0,2020-02-19T11:53:02,26.4837,117.9249,Fujian,112.0
China,244.0,2.0,2020-02-19T09:13:12,23.7248,108.8076,Guangxi,86.0
China,242.0,0.0,2020-02-19T10:23:02,35.394,109.188,Shaanxi,102.0
China,172.0,1.0,2020-02-19T23:33:02,24.4753,101.3431,Yunnan,60.0
China,168.0,4.0,2020-02-19T23:43:02,19.5664,109.9497,Hainan,84.0
China,146.0,2.0,2020-02-19T10:53:02,26.843000000000004,107.2903,Guizhou,70.0
China,131.0,0.0,2020-02-19T23:53:02,,,Shanxi,68.0
China,130.0,3.0,2020-02-19T13:03:03,39.3434,117.3616,Tianjin,54.0
China,121.0,1.0,2020-02-19T01:23:07,41.9437,122.529,Liaoning,55.0
China,91.0,2.0,2020-02-19T13:53:02,35.7518,104.2861,Gansu,65.0
China,90.0,1.0,2020-02-19T06:03:08,43.152,126.4371,Jilin,37.0
China,76.0,1.0,2020-02-19T07:03:07,,,Xinjiang,20.0
China,75.0,0.0,2020-02-19T11:03:08,43.3782,115.0595,Inner Mongolia,10.0
China,71.0,0.0,2020-02-19T01:53:02,,,Ningxia,42.0
China,18.0,0.0,2020-02-19T04:53:02,35.7448,96.4077,Qinghai,16.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,62442.0,2144.0,2020-02-20T23:43:02,30.7378,112.2384,Hubei,11788.0
China,1332.0,5.0,2020-02-20T11:13:27,23.379,113.7633,Guangdong,642.0
China,1265.0,19.0,2020-02-20T13:53:06,34.2904,113.3824,Henan,637.0
China,1175.0,1.0,2020-02-20T11:13:27,29.1416,119.7889,Zhejiang,633.0
China,1010.0,4.0,2020-02-20T11:13:27,27.6253,111.8569,Hunan,634.0
China,987.0,6.0,2020-02-20T09:53:02,30.6007,117.9249,Anhui,474.0
China,934.0,1.0,2020-02-20T05:23:02,27.0875,114.9042,Jiangxi,433.0
China,631.0,0.0,2020-02-20T12:53:02,33.1402,119.7889,Jiangsu,356.0
China,567.0,6.0,2020-02-20T23:13:05,29.4316,106.9123,Chongqing,299.0
China,546.0,4.0,2020-02-20T11:13:27,,,Shandong,254.0
China,520.0,3.0,2020-02-20T09:53:02,30.2638,102.8055,Sichuan,217.0
China,476.0,12.0,2020-02-20T09:43:01,47.1216,128.7382,Heilongjiang,136.0
China,395.0,4.0,2020-02-20T01:43:01,40.2374,116.2305,Beijing,153.0
China,334.0,2.0,2020-02-20T06:03:03,31.2192,121.4456,Shanghai,199.0
China,307.0,5.0,2020-02-20T11:13:27,37.8957,114.9042,Hebei,169.0
China,293.0,1.0,2020-02-20T12:23:02,26.4837,117.9249,Fujian,126.0
China,245.0,2.0,2020-02-20T09:43:01,23.7248,108.8076,Guangxi,90.0
China,245.0,1.0,2020-02-20T09:53:02,35.394,109.188,Shaanxi,118.0
China,174.0,2.0,2020-02-20T23:13:05,24.4753,101.3431,Yunnan,79.0
China,168.0,4.0,2020-02-20T09:53:02,19.5664,109.9497,Hainan,86.0
China,146.0,2.0,2020-02-20T09:43:01,26.843000000000004,107.2903,Guizhou,72.0
China,132.0,0.0,2020-02-20T23:13:05,,,Shanxi,76.0
China,131.0,3.0,2020-02-20T12:53:02,39.3434,117.3616,Tianjin,59.0
China,121.0,1.0,2020-02-20T06:23:02,41.9437,122.529,Liaoning,59.0
China,91.0,2.0,2020-02-20T14:13:17,35.7518,104.2861,Gansu,71.0
China,91.0,1.0,2020-02-20T09:43:01,43.152,126.4371,Jilin,43.0
China,76.0,1.0,2020-02-20T13:33:02,,,Xinjiang,22.0
China,75.0,0.0,2020-02-20T12:53:02,43.3782,115.0595,Inner Mongolia,16.0
China,71.0,0.0,2020-02-20T05:23:02,,,Ningxia,44.0
China,18.0,0.0,2020-02-19T04:53:02,35.7448,96.4077,Qinghai,16.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,62662.0,2144.0,2020-02-21T13:03:09,30.7378,112.2384,Hubei,11881.0
China,1333.0,5.0,2020-02-21T10:13:09,23.379,113.7633,Guangdong,690.0
China,1267.0,19.0,2020-02-21T13:43:02,34.2904,113.3824,Henan,736.0
China,1203.0,1.0,2020-02-21T10:23:02,29.1416,119.7889,Zhejiang,679.0
China,1011.0,4.0,2020-02-21T15:13:07,27.6253,111.8569,Hunan,661.0
China,988.0,6.0,2020-02-21T10:13:09,30.6007,117.9249,Anhui,539.0
China,934.0,1.0,2020-02-21T01:13:05,27.0875,114.9042,Jiangxi,489.0
China,749.0,4.0,2020-02-21T10:23:02,,,Shandong,281.0
China,631.0,0.0,2020-02-21T11:43:01,33.1402,119.7889,Jiangsu,373.0
China,572.0,6.0,2020-02-21T23:13:14,29.4316,106.9123,Chongqing,316.0
China,525.0,3.0,2020-02-21T12:53:01,30.2638,102.8055,Sichuan,231.0
China,479.0,12.0,2020-02-21T11:43:01,47.1216,128.7382,Heilongjiang,175.0
China,396.0,4.0,2020-02-21T01:03:09,40.2374,116.2305,Beijing,169.0
China,334.0,2.0,2020-02-21T05:53:01,31.2192,121.4456,Shanghai,211.0
China,308.0,5.0,2020-02-21T12:53:01,37.8957,114.9042,Hebei,184.0
China,293.0,1.0,2020-02-21T11:43:01,26.4837,117.9249,Fujian,149.0
China,246.0,2.0,2020-02-21T11:43:01,23.7248,108.8076,Guangxi,97.0
China,245.0,1.0,2020-02-21T11:43:01,35.394,109.188,Shaanxi,134.0
China,174.0,2.0,2020-02-21T06:23:04,24.4753,101.3431,Yunnan,96.0
China,168.0,4.0,2020-02-21T10:13:09,19.5664,109.9497,Hainan,95.0
China,146.0,2.0,2020-02-21T12:53:01,26.843000000000004,107.2903,Guizhou,77.0
China,132.0,0.0,2020-02-21T23:33:06,,,Shanxi,78.0
China,132.0,3.0,2020-02-21T12:53:01,39.3434,117.3616,Tianjin,62.0
China,121.0,1.0,2020-02-21T01:33:02,41.9437,122.529,Liaoning,61.0
China,91.0,2.0,2020-02-21T15:13:07,35.7518,104.2861,Gansu,76.0
China,91.0,1.0,2020-02-21T10:13:09,43.152,126.4371,Jilin,45.0
China,76.0,1.0,2020-02-21T13:43:02,,,Xinjiang,24.0
China,75.0,0.0,2020-02-21T08:03:15,43.3782,115.0595,Inner Mongolia,17.0
China,71.0,0.0,2020-02-21T06:23:04,,,Ningxia,48.0
China,18.0,0.0,2020-02-21T04:43:02,35.7448,96.4077,Qinghai,18.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,64084.0,2346.0,2020-02-22T23:33:06,30.7378,112.2384,Hubei,15299.0
China,1339.0,5.0,2020-02-22T10:03:04,23.379,113.7633,Guangdong,728.0
China,1270.0,19.0,2020-02-22T14:13:38,34.2904,113.3824,Henan,830.0
China,1205.0,1.0,2020-02-22T11:13:13,29.1416,119.7889,Zhejiang,719.0
China,1013.0,4.0,2020-02-22T10:03:04,27.6253,111.8569,Hunan,692.0
China,989.0,6.0,2020-02-22T07:43:03,30.6007,117.9249,Anhui,597.0
China,934.0,1.0,2020-02-22T06:13:05,27.0875,114.9042,Jiangxi,555.0
China,750.0,4.0,2020-02-22T09:43:02,,,Shandong,302.0
China,631.0,0.0,2020-02-22T07:43:03,33.1402,119.7889,Jiangsu,401.0
China,573.0,6.0,2020-02-22T23:23:05,29.4316,106.9123,Chongqing,328.0
China,526.0,3.0,2020-02-22T13:03:03,30.2638,102.8055,Sichuan,250.0
China,479.0,12.0,2020-02-22T11:13:13,47.1216,128.7382,Heilongjiang,204.0
China,399.0,4.0,2020-02-22T02:23:05,40.2374,116.2305,Beijing,178.0
China,335.0,3.0,2020-02-22T06:33:17,31.2192,121.4456,Shanghai,227.0
China,309.0,6.0,2020-02-22T12:33:04,37.8957,114.9042,Hebei,203.0
China,293.0,1.0,2020-02-22T14:03:04,26.4837,117.9249,Fujian,162.0
China,249.0,2.0,2020-02-22T05:53:02,23.7248,108.8076,Guangxi,104.0
China,245.0,1.0,2020-02-22T09:53:02,35.394,109.188,Shaanxi,149.0
China,174.0,2.0,2020-02-22T04:43:02,24.4753,101.3431,Yunnan,107.0
China,168.0,4.0,2020-02-22T09:53:02,19.5664,109.9497,Hainan,104.0
China,146.0,2.0,2020-02-22T01:03:10,26.843000000000004,107.2903,Guizhou,90.0
China,135.0,3.0,2020-02-22T12:33:04,39.3434,117.3616,Tianjin,65.0
China,132.0,0.0,2020-02-22T23:23:05,,,Shanxi,81.0
China,121.0,1.0,2020-02-22T02:23:05,41.9437,122.529,Liaoning,66.0
China,91.0,2.0,2020-02-21T15:13:07,35.7518,104.2861,Gansu,76.0
China,91.0,1.0,2020-02-22T12:33:04,43.152,126.4371,Jilin,52.0
China,76.0,2.0,2020-02-22T11:13:14,,,Xinjiang,25.0
China,75.0,0.0,2020-02-22T23:53:01,43.3782,115.0595,Inner Mongolia,26.0
China,71.0,0.0,2020-02-21T06:23:04,,,Ningxia,48.0
China,18.0,0.0,2020-02-21T04:43:02,35.7448,96.4077,Qinghai,18.0
China,1.0,0.0,2020-02-12T06:43:02,30.1534,88.7879,Tibet,1.0
China,64084.0,2346.0,2020-02-23T11:33:03,30.7378,112.2384,Hubei,15343.0
China,1342.0,6.0,2020-02-23T08:53:02,23.379,113.7633,Guangdong,755.0
China,1271.0,19.0,2020-02-23T10:23:02,34.2904,113.3824,Henan,868.0
China,1205.0,1.0,2020-02-23T13:43:02,29.1416,119.7889,Zhejiang,760.0
China,1016.0,4.0,2020-02-23T10:33:03,27.6253,111.8569,Hunan,714.0
China,989.0,6.0,2020-02-23T10:53:02,30.6007,117.9249,Anhui,637.0
China,934.0,1.0,2020-02-23T09:23:02,27.0875,114.9042,Jiangxi,613.0
China,754.0,4.0,2020-02-23T11:33:03,,,Shandong,321.0
China,631.0,0.0,2020-02-23T08:53:02,33.1402,119.7889,Jiangsu,418.0
China,575.0,6.0,2020-02-23T23:13:05,29.4316,106.9123,Chongqing,335.0
China,526.0,3.0,2020-02-23T08:53:02,30.2638,102.8055,Sichuan,261.0
China,480.0,12.0,2020-02-23T13:43:02,47.1216,128.7382,Heilongjiang,222.0
China,399.0,4.0,2020-02-23T01:13:13,40.2374,116.2305,Beijing,189.0
China,335.0,3.0,2020-02-23T03:13:07,31.2192,121.4456,Shanghai,249.0
China,311.0,6.0,2020-02-23T11:33:03,37.8957,114.9042,Hebei,219.0
China,293.0,1.0,2020-02-23T10:33:03,26.4837,117.9249,Fujian,170.0
China,249.0,2.0,2020-02-23T10:33:03,23.7248,108.8076,Guangxi,106.0
China,245.0,1.0,2020-02-23T12:13:14,35.394,109.188,Shaanxi,163.0
China,174.0,2.0,2020-02-23T05:33:03,24.4753,101.3431,Yunnan,115.0
China,168.0,5.0,2020-02-23T23:23:03,19.5664,109.9497,Hainan,106.0
China,146.0,2.0,2020-02-23T12:43:02,26.843000000000004,107.2903,Guizhou,102.0
China,135.0,3.0,2020-02-23T12:43:02,39.3434,117.3616,Tianjin,81.0
China,132.0,0.0,2020-02-23T23:03:08,,,Shanxi,88.0
China,121.0,1.0,2020-02-23T13:33:02,41.9437,122.529,Liaoning,73.0
China,91.0,2.0,2020-02-23T13:23:06,35.7518,104.2861,Gansu,78.0
China,91.0,1.0,2020-02-23T12:43:02,43.152,126.4371,Jilin,54.0
China,76.0,2.0,2020-02-23T14:43:04,,,Xinjiang,28.0
